Tweet,Stock_value,Stock_actual,Time_tweet
"[['this', 'snapchat', 'of', 'me', 'as', 'a', 'fat', 'turkey', 'the', 'day', 'after', 'thanksgiving', 'is', 'the', 'only', 'time', 'i', 've', 'ever', 'understood', 'snapchat']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'll', 'take', 'work', 'sucks', 'for', 'alex']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'first', 'minutes', 'of', 'my', 'day', 'i', 'slog', 'outside', 'to', 'watch', 'my', 'dog', 'take', 'a', 'dump', 'my', 'dog', 'follows']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['maybe', 'the', 'bubble', 'in', 'assholes', 'will', 'lead', 'to', 'higher', 'asshole', 'exports', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['twitter', 'friends', 'and', 'not', 'friends', 'thanks', 'for', 'being', 'awesome', 'this', 'year', 'and', 'putting', 'up', 'with', 'all', 'my', 'bad', 'jokes', 'you', 'gu']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['thanks', 'exclamationpoint']]",2596.5025,2594.53,"[12, 15, 33]"
"[['tim', 'ferris', 'on', 'asshole', 'inflation', 'maybe', 'this', 'could', 'become', 'an', 'input', 'in', 'the', 'official', 'cpi', 'questionmark', 'cc']]",2594.53,2596.5025,"[12, 14, 15]"
"[['i', 'wrote', 'some', 'words', 'about', 'the', 'flattening', 'yield', 'curve']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'some', 'clients', 'are', 'already', 'rumbling', 'active', 'dev', 'emerging', 'equity', 'mutual', 'funds', 'will', 'be', 'delivering', 'some', 'serious', 'capit']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['thanks', 'exclamationpoint']]",2586.33714286,2585.55916667,"[13, 57, 16]"
"[['what', 's', 'the', 'yield', 'curve', 'really', 'telling', 'us', 'questionmark']]",2587.97285714,2588.20571429,"[13, 48, 33]"
"[['probably', 'a', 'top', 'song', 'for', 'me', 'but', 'real', 'hard', 'to', 'listen', 'to', 'now', 'that', 'petty', 's', 'gone']]",2596.5025,2596.5025,"[13, 4, 21]"
"[['did', 'you', 'read', 'the', 'piece', 'questionmark', 'i', 'cited', 'valuation', 'as', 'a', 'very', 'real', 'empirical', 'risk', 'exclamationpoint']]",2596.5025,2596.5025,"[12, 11, 4]"
"[['bitcoin', 's', 'insane', 'told', 'in', 'tweets']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['these', 'days', 'it', 'feels', 'like', 'we', 'are', 'all', 'stuck', 'sitting', 'on', 'the', 'group', 'w', 'bench']]",2592.28,2592.28,"[7, 11, 4]"
"[['didn', 't', 'even', 'make', 'it', 'through', 'thanksgiving', 'morning', 'without', 'someone', 'bringing', 'up', 'bitcoin']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'very', 'cool', 'project', 'from', 'and', 'paying', 'for', 'your', 'college', 'years', 'ago', 'vs', 'today']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['you', 'were', 'pretty', 'close', 'to', 'the', 'mark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['depressing', 'of', 'students', 'who', 'major', 'in', 'arts', 'or', 'humanities', 'at', 'all', 'schools', 'except', 'the', 'most', 'selective', 'ones', 'default', 'o']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'somebody', 'at', 'your', 'family', 'thanksgiving', 'is', 'going', 'to', 'bring', 'it', 'up', 'you', 'need', 'to', 'be', 'ready', 'bitcoin']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['gift', 'giving', 'is', 'one', 'of', 'the', 'oldest', 'and', 'most', 'vital', 'forms', 'of', 'human', 'relations', 'you', 'd', 'think', 'we', 'd', 'be', 'better', 'at']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'if', 'you', 'had', 'a', 'bad', 'day', 'this', 'should', 'help']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['amazon', 'has', 'ambitions', 'to', 'become', 'a', 'pharmacy', 'but', 'right', 'now', 'it', 's', 'selling', 'dubious', 'products', 'straight', 'out', 'of', 'an', 'old', 'west']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['moreover', 'in', 'percent', 'of', 'french', 'harassment', 'cases', 'the', 'person', 'who', 'complained', 'was', 'punished', 'by', 'management', 'rather', 'th']]",,,"[17, 57, 0]"
"[['rt', 'here', 's', 'a', 'spin', 'america', 'is', 'running', 'a', 'big', 'trade', 'surplus', 'in', 'turkey', 'tails']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fantasy', 'headline', 'for', 'next', 'week', 'trump', 'unpardons', 'all', 'turkeys', 'obama', 'pardoned', 'h', 't']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['happy', 'to', 'be', 'a', 'member', 'of', 'generation', 'ctrl', 'x']]",,,"[18, 8, 40]"
"[['my', 'sf', 'uber', 'driver', 'told', 'me', 'he', 's', 'putting', 'all', 'his', 'earnings', 'in', 'bitcoin']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['despite', 'improving', 'job', 'market', 'credit', 'card', 'delinquencies', 'are', 'piling', 'up']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['made', 'the', 'other', 'day', 'and', 'i', 'think', 'they', 'actually', 'quoted', 'me', 'and', 'didn', 't', 'spin', 'it', 'bearishly', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['today', 'on', 'the', 'lplresearchblog', 'we', 'are', 'proud', 'to', 'announce', 'the', 'lploutlook', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['looks', 'like', 'your', 'holiday', 'gift', 'was', 'a', 'little', 'early', 'this', 'year', 'exclamationpoint', 'here', 'is', 'our', 'fresh', 'off', 'the', 'presses', 'lploutlook', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['lpladvisors', 'be', 'sure', 'to', 'join', 'a', 'special', 'lplmorningcall', 'today', 'as', 'our', 'chief', 'investment', 'strategist', 'discu']]",2593.6020000000003,,"[19, 51, 51]"
"[['grandpa', 'turned', 'on', 'monday', 'he', 'has', 'stage', 'four', 'leukemia', 'but', 'that', 'didn', 't', 'stop', 'him', 'from', 'eating', 'pizza', 'and', 'watching', 'th']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['had', 'fun', 'just', 'now', 'talking', 'economy', 'earnings', 'and', 'charts', 'with', 'and', 'of', 'thanks', 'guys', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['still', 'in', 'the', 'office', 'questionmark', 'turn', 'on', 'now', 'as', 'i', 'am', 'on', 'next', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'how', 'does', 'holiday', 'shopping', 'impact', 'stocks', 'questionmark', 'takes', 'a', 'look', 'at', 'the', 'retail', 'industry', 'performance']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'will', 'be', 'on', 'today', 'at', 'pm', 'et', 'talking', 'about', 'the', 'lploutlook', 'tune', 'in', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'growth', 'needs', 'a', 'fiscal', 'response', 'and', 'our', 'lploutlook', 'return', 'of', 'the', 'business', 'cycle', 'will', 'have', 'the', 'details']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['don', 't', 'forget', 'that', 'the', 'weight', 'of', 'a', 'live', 'turkey', 'and', 'the', 'spx', 'are', 'quite', 'correlated', 'happythanksgiving']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['thanks', 'for', 'quoting']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['hey', 'guys', 'exclamationpoint', 'what', 'a', 'year', 'have', 'a', 'happy', 'thanksgiving', 'exclamationpoint']]",,,"[19, 15, 3]"
"[['rt', 'will', 'centralbank', 'policies', 'continue', 'to', 'benefit', 'fixedincome', 'in', 'questionmark', 'slowing', 'growth', 'in', 'global', 'central', 'bank', 'balance', 'sheets']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['my', 'bad', 'i', 'm', 'living', 'in', 'the', 'future', 'apparently', 'this', 'should', 'say', 'all', 'the', 'days', 'in']]",2594.53666667,,"[19, 58, 21]"
"[['lpladvisors', 'i', 'am', 'hosting', 'our', 'lplmorningcall', 'today', 'we', 'start', 'in', 'minutes', 'hope', 'you', 'can', 'make', 'it', 'exclamationpoint']]",,,"[19, 37, 58]"
"[['of', 'all', 'the', 'days', 'in', 'have', 'closed', 'higher', 'for', 'the', 'spx', 'past', 'yrs', 'only', 'yrs', 'had', 'more', 'still', 'no', 'where']]",,,"[19, 29, 10]"
"[['the', 'russell', 'small', 'caps', 'has', 'outperformed', 'the', 'spx', 'by', 'three', 'consecutive', 'days', 'for', 'the', 'first', 'time', 'since', 'ri']]",,,"[19, 22, 6]"
"[['the', 'russell', 'small', 'caps', 'has', 'outperformed', 'the', 'spx', 'four', 'days', 'in', 'a', 'row', 'longest', 'streak', 'since', 'the', 'big', 'bounce', 'in', 'smalls', 'in', 'september']]",,,"[19, 18, 41]"
"[['rt', 'what', 'catalysts', 'will', 'move', 'the', 'economy', 'and', 'markets', 'forward', 'in', 'questionmark', 'our', 'award', 'winning', 'lploutlook', 'available', 'next', 'week', 'has']]",2594.53,2594.53,"[8, 40, 38]"
"[['rt', 'euro', 'pops', 'above', 'for', 'first', 'time', 'since', 'late', 'september', 'with', 'german', 'business', 'sentiment', 'at', 'record', 'high', 'amp', 'spd', 'opening', 'door', 't']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['chart', 'of', 'the', 'day', 'has', 'oil', 'gained', 'enough', 'already', 'questionmark', 'yes']]",,,"[18, 39, 12]"
"[['rt', 'this', 'year', 'consider', 'a', 'very', 'useful', 'holiday', 'present', 'that', 'your', 'child', 'will', 'appreciate', 'for', 'a', 'long', 'time']]",,,"[18, 38, 52]"
"[['rt', 'what', 'line', 'are', 'you', 'in', 'questionmark', 'btc', 'x']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'eem', 'in', 'astronaut', 'mode', 'up', 'with', 'a', 'candle', 'completely', 'outside', 'upper', 'bb']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'as', 'elgordo', 'again', 'enfolds', 'us', 'in', 'its', 'grip', 'torn', 'between', 'the', 'sage', 'words', 'of', 'and', 'those', 'of', 'rodriguito']]",,,"[19, 43, 49]"
"[['what', 'markets', 'are', 'saying', 'overall', 'is', 'that', 'minority', 'government', 'or', 'further', 'coalition', 'talks', 'are', 'fine']]",,,"[19, 18, 2]"
"[['buy', 'wind', 'turbine', 'maker', 'vestas', 'questionmark', 'here', 's', 'why', 'investors', 'may', 'want', 'to', 'wait', 'for', 'a', 'better', 'entry', 'point']]",,,"[19, 12, 8]"
"[['rt', 'is', 'there', 'such', 'a', 'thing', 'as', 'a', 'midwestern', 'wine', 'palette', 'that', 'differs', 'from', 'that', 'on', 'the', 'coasts', 'questionmark', 'another', 'hoosier']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['has', 'gartman', 'again', 'worked', 'well', 'as', 'a', 'contrarian', 'indicator', 'questionmark']]",,,"[18, 29, 40]"
"[['rt', 'etp', 'launches', 'and', 'closures', 'by', 'calendar', 'year', 'for', 'the', 'ytd', 'we', 've', 'seen', 'the', 'lowest', 'of', 'net', 'launches', 'since', 'on', 'pace', 'for', 're']]",,,"[17, 3, 10]"
"[['rt', 'csco', 'rally', 'more', 'than', 'after', 'hours', 'following', 'q', 'earnings', 'beat', 'amp', 'q', 'outlook', 'guiding', 'above', 'street', 'estimates']]",,,"[15, 35, 46]"
"[['rt', 'icymi', 'exclamationpoint', 'years', 'of', 'america', 's', 'biggest', 'companies', 'in', 'one', 'chart', 'exclamationpoint']]",,,"[15, 35, 27]"
"[['rt', 'the', 'natural', 'rate', 'of', 'unemployment', 'is', 'but', 'there', 's', 'a', 'substantial', 'uncertainty', 'around', 'that', 'it', 'could', 'be', 'higher', 'than', 'that']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'it', 's', 'raining', 'regs', 'game', 'is', 'drawing', 'a', 'small', 'crowd', 'at', 'londonsummit']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['checking', 'out', 'a', 'panel', 'at', 'the', 'londonsummit', 'on', 'making', 'sense', 'of', 'the', 'crypto', 'craze']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['if', 'you', 'wouldn', 't', 'be', 'short', 'a', 'multi', 'billion', 'dollar', 'loss', 'making', 'enterprise', 'in', 'a', 'cyclical', 'business', 'with', 'a', 'leveraged', 'ba']]",,,"[18, 46, 14]"
"[['rt', 'powell', 'fed', 'expects', 'interest', 'rates', 'to', 'rise', 'somewhat', 'further']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'indices', 'hold', 'but', 'speculative', 'names', 'show', 'that', 'momentum', 'can', 'work', 'in', 'reverse', 'as', 'well', 'sq', 'riot', 'etc']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'the', 'very', 'last', 'thing', 'most', 'of', 'these', 'commentators', 'want', 'is', 'to', 'discover', 'the', 'true', 'price', 'of', 'the', 'instruments', 'they', 'tou']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['in', 'late', 'the', 'sky', 'was', 'falling', 'in', 'late', 'valuations', 'are', 'simply', 'too', 'rich', 'relative', 'to', 'the', 'possible', 'adverse', 'econ']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'internals', 'have', 'been', 'crap', 'all', 'day', 'yet', 'indexes', 'are', 'still', 'green', 'algomagic']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'chatter', 'at', 'tailgating', 'yesterday', 'you', 'buy', 'the', 'bitcoin', 'hold', 'it', 'for', 'a', 'week', 'make']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'crap', 'one', 'hears', 'in', 'the', 'business', 'media', 'by', 'talking', 'heads', 'these', 'days', 'is', 'getting', 'more', 'and', 'more', 'insane', 'what', 'is', 'even']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'that', 's', 'right', 'doug', 'we', 'can', 'just', 'sit', 'back', 'and', 'relax', 'nothin', 'to', 'worry', 'about', 'let', 's', 'just', 'take', 'the', 'rest', 'of', 'the', 'yea']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['phew', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'perhaps', 'we', 'have', 'reached', 'a', 'permanent', 'high', 'plateau', 'exclamationpoint', 'exclamationpoint', 'not']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['from', 'real', 'estate', 'maven', 'mark', 'hanson', 'angelo', 'mozzilo', 'said', 'i', 'have', 'never', 'seen', 'a', 'soft', 'landing']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'volatility', 'vs', 'yield', 'spreads', 'by']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['cnbc', 'its', 'a', 'perfect', 'scenario', 'corporate', 'profits', 'are', 'so', 'strong', 'nope', 'and', 'nope']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'trump', 'refers', 'to', 'sen', 'warren', 'as', 'pocahontas', 'at', 'codetalker', 'event']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['they', 'do', 'not', 'currently', 'adam']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'why', 'morgan', 'stanley', 'just', 'went', 'long', 'vol', 'a', 'little', 'known', 'indicator', 'has', 'vix', 'rising', 'to']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['guy', 'on', 'cnbc', 'talking', 'up', 'bitcoin', 'it', 'talking', 'nothing', 'but', 'glittering', 'generalities', 'no', 'value', 'added', 'bring', 'on', 'brian', 'kelly']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['move', 'over', 'iomegeans', 'gbtc', 'trades', 'at', 'a', 'premium', 'to', 'nav', 'now']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['on', 'as', 'the', 'music', 'keeps', 'playing']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'items', 'of', 'concern', 'by']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['from', 'the', 'field', 'by', 'david', 'blitz', 'institutional', 'asset', 'managers', 'add', 'value', 'by', 'using', 'factors']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['are', 'financial', 'bonds', 'the', 'best', 'of', 'both', 'worlds', 'questionmark']]",,,"[17, 45, 26]"
"[['the', 'car', 'industry', 'will', 'need', 'to', 'invest', 'heavily', 'to', 'deal', 'with', 'the', 'end', 'of', 'diesel']]",,,"[15, 30, 24]"
"[['best', 'economic', 'links', 'of', 'the', 'web', 'k', 'here', 'we', 'come', 'exclamationpoint']]",2591.28857143,2591.03285714,"[14, 20, 56]"
"[['rational', 'exuberance', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rational', 'exuberance', 'questionmark']]",2586.73714286,2587.58285714,"[14, 0, 27]"
"[['rt', 'bubbles', 'that', 'burst', 'and', 'bubbles', 'that', 'build', 'exclamationpoint', 'european', 'house', 'prices']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['robeco', 'was', 'one', 'of', 'the', 'big', 'winners', 'at', 'the', 'agefi', 'asset', 'management', 'grand', 'prix', 'award', 'ceremony', 'with', 'funds']]",,,"[18, 9, 44]"
"[['rational', 'exuberance', 'questionmark']]",,,"[17, 45, 47]"
"[['how', 'to', 'assess', 'what', 'happens', 'behind', 'closed', 'doors', 'questionmark']]",,,"[17, 0, 43]"
"[['best', 'economic', 'links', 'of', 'the', 'web', 'bitcoin', 'meets', 'global', 'warming']]",2591.17571429,2591.16857143,"[14, 16, 0]"
"[['rt', 'from', 'the', 'category', 'amazing', 'bond', 'charts', 'portugal', 's', 'year', 'bond', 'yield', 'during', 'the', 'last', 'ten', 'years', 'exclamationpoint', 'from', 'to', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['behold', 'the', 'wind', 'turbine', 'as', 'big', 'as', 'the', 'shard', 'susty']]",,,"[17, 0, 54]"
"[['investing', 'to', 'advance', 'un', 'sustainable', 'development', 'goals', 'susty']]",,,"[15, 30, 35]"
"[['best', 'economic', 'links', 'of', 'the', 'web', 'uk', 'productivity', 'forecasts', 'of', 'sorts']]",2592.42928571,2589.64416667,"[14, 21, 11]"
"[['rt', 'inflation', 'coming', 'questionmark', 'crude', 'oil', 'rises', 'to', 'the', 'highest', 'level', 'since', 'july', 'exclamationpoint']]",,,"[19, 15, 47]"
"[['from', 'the', 'field', 'by', 'david', 'blitz', 'institutional', 'asset', 'managers', 'add', 'value', 'by', 'using', 'factors']]",,,"[17, 0, 46]"
"[['best', 'economic', 'links', 'of', 'the', 'web', 'how', 'would', 'the', 'volkswagen', 'bubble', 'look', 'in', 'this', 'chart']]",2591.28857143,2591.03285714,"[14, 20, 56]"
"[['rt', 'reminder', 'exclamationpoint', 'the', 'last', 'five', 'us', 'recessions', 'were', 'all', 'preceded', 'by', 'a', 'negative', 'exclamationpoint', 'yieldcurve', 'not', 'just', 'a', 'flattening', 'yield', 'curve', 'h']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'car', 'industry', 'will', 'need', 'to', 'invest', 'heavily', 'to', 'deal', 'with', 'the', 'end', 'of', 'diesel']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['softbank', 'will', 'offer', 'to', 'buy', 'uber', 'shares', 'at', 'billion', 'valuation', 'below', 'uber', 's', 'current', 'valuation']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['army', 'tests', 'new', 'ai', 'controlled', 'exoskeleton', 'super', 'soldier']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['bitcoin', 'too', 'far', 'too', 'fast', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['liz', 'warren', 'tears', 'into', 'trump', 'for', 'pocahontas', 'racial', 'slur']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['could', 'trump', 's', 'tax', 'bill', 'trigger', 'a', 'mass', 'exodus', 'from', 'manhattan', 'questionmark', 'goldman', 'seems', 'to', 'think', 'so']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['novogratz', 'is', 'half', 'in', 'bitcoin', 'half', 'in', 'ethereum']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['novogratz', 'on', 'cnbc', 'ethereum', 'could', 'be', 'triple', 'where', 'it', 'is']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['hatch', 'says', 'he', 's', 'concerned', 'about', 'tax', 'bill', 'vote', 'in', 'budget', 'cmte', 'bbg']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['cash', 'burn', 'the', 'slayer', 'of', 'headless', 'unicorns', 'and', 'electric', 'rocket', 'ship', 'dreams']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['u', 's', 'republican', 'senator', 'johnson', 'says', 'he', 'will', 'vote', 'against', 'tax', 'bill', 'in', 'budget', 'committee', 'on', 'tuesday', 'unless', 'concerns', 'he', 'has', 'are', 'resolved']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 'chair', 'nominee', 'powell', 's', 'prepared', 'remarks', 'will', 'respond', 'with', 'force', 'to', 'threats', 'to', 'nation', 's', 'stability']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['morgan', 'stanley', 'expects', 'a', 'completely', 'flat', 'yield', 'curve', 'in', 'months']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['powell', 'fed', 'expects', 'interest', 'rates', 'to', 'rise', 'somewhat', 'further']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['japan', 'may', 'cut', 'taxes', 'for', 'cos', 'with', 'cyber', 'security', 'plans', 'sankei', 'last', 'week', 'it', 'was', 'for', 'companies', 'that', 'raise', 'wages']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['french', 'porn', 'star', 'erupts', 'at', 'macron', 'for', 'demonizing', 'adult', 'film', 'industry']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['mauldin', 'the', 'bonfire', 'burns', 'on']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['stocks', 'sink', 'but', 'bitcoin', 'bursts', 'to', 'record', 'highs', 'on', 'cyber', 'monday']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['trump', 'pick', 'wins', 'over', 'cfpb', 'staffers', 'with', 'coffee', 'and', 'donuts']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'senior', 'sources', 'privately', 'talking', 'down', 'opec', 'meeting', 'expectations', 'petroleum', 'econ', 'oott']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['world', 'oil', 'supply', 'may', 'rise', 'm', 'b', 'd', 'if', 'opec', 'deal', 'ends', 'woodmac']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['us', 'economy', 'accelerating', 'chart', 'of', 'the', 'day', 'new', 'home', 'sales']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'amp', 'even', 'if', 'it', 'was', 'a', 'neg', 'macro', 'harbinger', 'its', 'still', 'hard', 'to', 'argue', 'its', 'an', 'acute', 'catalyst', 'for', 'stocks']]",2587.55714286,2587.77142857,"[13, 30, 0]"
